,Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,cases_per_100k,id
9095,12/7/2020,ID-JI,Jawa Timur,545,34,441,70,65557,4617,57211,3729,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,13.46,1619.53,0.84,114.06,7.04%,87.27%,0.95,1.0,16.1953,11
9096,12/7/2020,ID-KB,Kalimantan Barat,30,1,0,29,2581,24,2264,293,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,5.53,475.95,0.18,4.43,0.93%,87.72%,,,4.7595,12
9097,12/7/2020,ID-KS,Kalimantan Selatan,28,1,10,17,13633,539,12038,1056,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,6.96,3388.72,0.25,133.98,3.95%,88.30%,0.4,1.0,33.8872,13
9098,12/7/2020,ID-KT,Kalimantan Tengah,209,0,0,209,6830,194,4681,1955,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,81.31,2657.29,0.0,75.48,2.84%,68.54%,,1.0,26.5729,14
9099,12/7/2020,ID-KI,Kalimantan Timur,89,7,182,-100,21107,579,17309,3219,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,25.05,5941.97,1.97,163.0,2.74%,82.01%,0.48,3.5,59.419700000000006,15
9100,12/7/2020,ID-KU,Kalimantan Utara,46,1,1,44,1881,20,1098,763,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,70.94,2900.96,1.54,30.84,1.06%,58.37%,0.38,1.0,29.0096,16
9101,12/7/2020,ID-BB,Kepulauan Bangka Belitung,14,1,21,-8,1243,18,974,251,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,10.15,900.88,0.72,13.05,1.45%,78.36%,0.33,,9.0088,17
9102,12/7/2020,ID-KR,Kepulauan Riau,45,5,16,24,5899,148,4757,994,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,23.32,3057.43,2.59,76.71,2.51%,80.64%,0.4,1.25,30.574299999999997,18
9103,12/7/2020,ID-LA,Lampung,34,0,176,-142,4282,179,2561,1542,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,3.74,470.78,0.0,19.68,4.18%,59.81%,0.62,1.0,4.7078,19
9104,12/7/2020,ID-MA,Maluku,46,0,0,46,4719,64,3822,833,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,24.9,2554.82,0.0,34.65,1.36%,80.99%,0.98,0.0,25.5482,20
9105,12/7/2020,ID-MU,Maluku Utara,6,0,6,0,2478,83,2026,369,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,4.59,1894.78,0.0,63.47,3.35%,81.76%,1.2,1.0,18.9478,21
9106,12/7/2020,ID-NB,Nusa Tenggara Barat,25,1,14,10,4830,249,3831,750,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,4.74,916.47,0.19,47.25,5.16%,79.32%,1.79,1.0,9.1647,22
9107,12/7/2020,ID-NT,Nusa Tenggara Timur,58,1,0,57,1427,27,742,658,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,10.72,263.71,0.18,4.99,1.89%,52.00%,2.32,1.0,2.6370999999999998,23
9108,12/7/2020,ID-PA,Papua,48,0,25,23,12120,141,5701,6278,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,11.06,2792.4,0.0,32.49,1.16%,47.04%,2.53,1.0,27.924,24
9109,12/7/2020,ID-PB,Papua Barat,7,1,3,3,5425,89,4774,562,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,6.14,4755.85,0.88,78.02,1.64%,88.00%,3.5,,47.5585,25
9110,12/7/2020,ID-RI,Riau,164,5,190,-31,21302,484,18946,1872,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,27.0,3507.02,0.82,79.68,2.27%,88.94%,0.73,1.67,35.0702,26
9111,12/7/2020,ID-SR,Sulawesi Barat,2,0,4,-2,1517,24,1353,140,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,1.28,972.45,0.0,15.38,1.58%,89.19%,0.67,1.0,9.7245,27
9112,12/7/2020,ID-SN,Sulawesi Selatan,345,4,102,239,21914,507,18981,2426,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,36.6,2324.63,0.42,53.78,2.31%,86.62%,1.98,,23.2463,28
9113,12/7/2020,ID-ST,Sulawesi Tengah,56,0,15,41,2197,78,1348,771,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,18.95,743.34,0.0,26.39,3.55%,61.36%,1.04,0.0,7.433400000000001,29
9114,12/7/2020,ID-SG,Sulawesi Tenggara,36,0,114,-78,6960,116,5535,1309,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,13.66,2640.9,0.0,44.02,1.67%,79.53%,0.62,0.0,26.409000000000002,30
9115,12/7/2020,ID-SA,Sulawesi Utara,78,2,18,58,7427,255,5651,1521,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,29.52,2811.25,0.76,96.52,3.43%,76.09%,0.74,,28.1125,31
9116,12/7/2020,ID-SB,Sumatera Barat,114,0,13,101,21087,431,16696,3960,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,20.65,3820.63,0.0,78.09,2.04%,79.18%,0.82,0.0,38.2063,32
9117,12/7/2020,ID-SS,Sumatera Selatan,63,3,54,6,9919,542,8134,1243,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,7.67,1207.05,0.37,65.96,5.46%,82.00%,1.21,0.38,12.0705,33
9118,12/7/2020,ID-SU,Sumatera Utara,85,3,80,2,16174,632,13494,2048,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.71,1087.34,0.2,42.49,3.91%,83.43%,0.98,1.0,10.873399999999998,34
9119,12/8/2020,ID-AC,Aceh,18,1,7,10,8444,346,6765,1333,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,3.43,1609.22,0.19,65.94,4.10%,80.12%,4.5,,16.092200000000002,1
9120,12/8/2020,ID-BA,Bali,86,0,0,86,14931,433,12479,2019,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,20.4,3541.36,0.0,102.7,2.90%,83.58%,0.84,0.0,35.4136,2
9121,12/8/2020,ID-BT,Banten,98,3,86,9,14105,352,9235,4518,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,9.14,1315.47,0.28,32.83,2.50%,65.47%,0.74,0.75,13.1547,3
9122,12/8/2020,ID-BE,Bengkulu,65,0,29,36,2174,89,1642,443,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,32.51,1087.25,0.0,44.51,4.09%,75.53%,5.91,0.0,10.8725,4
9123,12/8/2020,ID-JK,Dki Jakarta,1194,21,1187,-14,146621,2860,132274,11487,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,110.09,13518.26,1.94,263.69,1.95%,90.21%,0.81,0.88,135.1826,6
9124,12/8/2020,ID-YO,Daerah Istimewa Yogyakarta,168,1,69,98,7223,153,4944,2126,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,46.27,1989.25,0.28,42.14,2.12%,68.45%,1.7,,19.8925,5
9125,12/8/2020,ID-GO,Gorontalo,3,0,4,-1,3266,92,3020,154,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,2.54,2766.27,0.0,77.92,2.82%,92.47%,,1.0,27.6627,7
9126,12/8/2020,IDN,Indonesia,5292,133,4295,864,586842,18000,483497,85345,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,19.96,2212.95,0.5,67.88,3.07%,82.39%,0.92,1.05,22.129499999999997,0
9127,12/8/2020,ID-JA,Jambi,77,1,15,61,2432,42,1494,896,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,22.04,696.18,0.29,12.02,1.73%,61.43%,,,6.961799999999999,8
9128,12/8/2020,ID-JB,Jawa Barat,731,6,538,187,61175,977,50587,9611,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,16.19,1354.59,0.13,21.63,1.60%,82.69%,0.62,0.75,13.5459,9
9129,12/8/2020,ID-JT,Jawa Tengah,769,6,407,356,61877,2476,42537,16864,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,21.15,1701.6,0.16,68.09,4.00%,68.74%,1.29,0.75,17.016,10
9130,12/8/2020,ID-JI,Jawa Timur,542,49,529,-36,66099,4666,57740,3693,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,13.39,1632.92,1.21,115.27,7.06%,87.35%,0.99,1.44,16.3292,11
9131,12/8/2020,ID-KB,Kalimantan Barat,25,0,16,9,2606,24,2280,302,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,4.61,480.56,0.0,4.43,0.92%,87.49%,0.83,0.0,4.8056,12
9132,12/8/2020,ID-KS,Kalimantan Selatan,62,1,31,30,13695,540,12069,1086,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,15.41,3404.13,0.25,134.23,3.94%,88.13%,2.21,1.0,34.0413,13
9133,12/8/2020,ID-KT,Kalimantan Tengah,194,0,0,194,7024,194,4681,2149,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,75.48,2732.77,0.0,75.48,2.76%,66.64%,0.93,1.0,27.3277,14
9134,12/8/2020,ID-KI,Kalimantan Timur,257,3,228,26,21364,582,17537,3245,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,72.35,6014.32,0.84,163.84,2.72%,82.09%,2.89,0.43,60.1432,15
9135,12/8/2020,ID-KU,Kalimantan Utara,36,3,0,33,1917,23,1098,796,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,55.52,2956.48,4.63,35.47,1.20%,57.28%,0.78,3.0,29.5648,16
9136,12/8/2020,ID-BB,Kepulauan Bangka Belitung,40,0,15,25,1283,18,989,276,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,28.99,929.87,0.0,13.05,1.40%,77.08%,2.86,0.0,9.2987,17
9137,12/8/2020,ID-KR,Kepulauan Riau,50,3,10,37,5949,151,4767,1031,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,25.91,3083.34,1.55,78.26,2.54%,80.13%,1.11,0.6,30.8334,18
9138,12/8/2020,ID-LA,Lampung,64,1,42,21,4346,180,2603,1563,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,7.04,477.81,0.11,19.79,4.14%,59.89%,1.88,,4.7781,19
9139,12/8/2020,ID-MA,Maluku,0,0,25,-25,4719,64,3847,808,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,0.0,2554.82,0.0,34.65,1.36%,81.52%,0.0,1.0,25.5482,20
9140,12/8/2020,ID-MU,Maluku Utara,9,1,3,5,2487,84,2029,374,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,6.88,1901.66,0.76,64.23,3.38%,81.58%,1.5,,19.0166,21
9141,12/8/2020,ID-NB,Nusa Tenggara Barat,9,1,18,-10,4839,250,3849,740,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,1.71,918.17,0.19,47.44,5.17%,79.54%,0.36,1.0,9.1817,22
9142,12/8/2020,ID-NT,Nusa Tenggara Timur,21,0,13,8,1448,27,755,666,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,3.88,267.59,0.0,4.99,1.86%,52.14%,0.36,0.0,2.6759,23
9143,12/8/2020,ID-PA,Papua,123,0,0,123,12243,141,5701,6401,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,28.34,2820.74,0.0,32.49,1.15%,46.57%,2.56,1.0,28.207399999999996,24
9144,12/8/2020,ID-PB,Papua Barat,9,3,38,-32,5434,92,4812,530,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.89,4763.74,2.63,80.65,1.69%,88.55%,1.29,3.0,47.6374,25
9145,12/8/2020,ID-RI,Riau,171,6,145,20,21473,490,19091,1892,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2.0,169,268.0,1591.0,87024,6074100,69.8,101.8051092,0.511647851,28.15,3535.17,0.99,80.67,2.28%,88.91%,1.04,1.2,35.3517,26
9146,12/8/2020,ID-SR,Sulawesi Barat,9,1,8,0,1526,25,1361,140,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.34501940000001,-2.461746053,5.77,978.22,0.64,16.03,1.64%,89.19%,4.5,,9.7822,27
9147,12/8/2020,ID-SN,Sulawesi Selatan,112,3,106,3,22026,510,19087,2429,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.16205590000001,-3.731080714,11.88,2336.51,0.32,54.1,2.32%,86.66%,0.32,0.75,23.3651,28
9148,12/8/2020,ID-ST,Sulawesi Tengah,41,1,34,6,2238,79,1382,777,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.20109270000002,-1.00413668,13.87,757.22,0.34,26.73,3.53%,61.75%,0.73,,7.5722000000000005,29
9149,12/8/2020,ID-SG,Sulawesi Tenggara,21,0,50,-29,6981,116,5585,1280,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,7.97,2648.87,0.0,44.02,1.66%,80.00%,0.58,1.0,26.488699999999998,30
9150,12/8/2020,ID-SA,Sulawesi Utara,47,2,73,-28,7474,257,5724,1493,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,17.79,2829.04,0.76,97.28,3.44%,76.59%,0.6,1.0,28.290399999999998,31
9151,12/8/2020,ID-SB,Sumatera Barat,88,5,63,20,21175,436,16759,3980,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.46506240000001,-0.850253225,15.94,3836.58,0.91,79.0,2.06%,79.15%,0.77,,38.3658,32
9152,12/8/2020,ID-SS,Sumatera Selatan,68,0,78,-10,9987,542,8212,1233,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,8.27,1215.33,0.0,65.96,5.43%,82.23%,1.08,0.0,12.1533,33
9153,12/8/2020,ID-SU,Sumatera Utara,87,1,82,4,16261,633,13576,2052,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.85,1093.18,0.07,42.55,3.89%,83.49%,1.02,0.33,10.9318,34
9154,12/9/2020,ID-AC,Aceh,6,0,4,2,8450,346,6769,1335,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,1.14,1610.37,0.0,65.94,4.09%,80.11%,0.33,0.0,16.1037,1
9155,12/9/2020,ID-BA,Bali,139,5,0,134,15070,438,12479,2153,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471687999999,32.97,3574.33,1.19,103.89,2.91%,82.81%,1.62,,35.7433,2
9156,12/9/2020,ID-BT,Banten,166,4,82,80,14271,356,9317,4598,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4.0,155,313.0,1238.0,9663,10722374,1109.64,106.10900430000001,-6.4567363879999995,15.48,1330.96,0.37,33.2,2.49%,65.29%,1.69,1.33,13.3096,3
9157,12/9/2020,ID-BE,Bengkulu,8,2,0,6,2182,91,1642,449,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,4.0,1091.25,1.0,45.51,4.17%,75.25%,0.12,,10.9125,4
9158,12/9/2020,ID-JK,Dki Jakarta,1217,18,1064,135,147838,2878,133338,11622,Province,,Dki Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,112.21,13630.47,1.66,265.35,1.95%,90.19%,1.02,0.86,136.3047,6
9159,12/9/2020,ID-YO,Daerah Istimewa Yogyakarta,198,2,218,-22,7421,155,5162,2104,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,54.53,2043.78,0.55,42.69,2.09%,69.56%,1.18,2.0,20.4378,5
9160,12/9/2020,ID-GO,Gorontalo,24,3,60,-39,3290,95,3080,115,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,20.33,2786.6,2.54,80.46,2.89%,93.62%,8.0,,27.866,7
9161,12/9/2020,IDN,Indonesia,6058,171,3948,1939,592900,18171,487445,87284,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,22.84,2235.79,0.64,68.52,3.06%,82.21%,1.14,1.29,22.3579,0
9162,12/9/2020,ID-JA,Jambi,70,0,5,65,2502,42,1499,961,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.72364040000001,-1.69769766,20.04,716.22,0.0,12.02,1.68%,59.91%,0.91,0.0,7.1622,8
9163,12/9/2020,ID-JB,Jawa Barat,908,20,545,343,62083,997,51132,9954,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,20.11,1374.69,0.44,22.08,1.61%,82.36%,1.24,3.33,13.7469,9
9164,12/9/2020,ID-JT,Jawa Tengah,735,37,159,539,62612,2513,42696,17403,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,20.21,1721.81,1.02,69.11,4.01%,68.19%,0.96,6.17,17.2181,10
9165,12/9/2020,ID-JI,Jawa Timur,718,38,358,322,66817,4704,58098,4015,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.73294140000002,-7.723345579,17.74,1650.66,0.94,116.21,7.04%,86.95%,1.32,0.78,16.506600000000002,11
9166,12/9/2020,ID-KB,Kalimantan Barat,57,0,40,17,2663,24,2320,319,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.12117759999998,-0.08647457199999999,10.51,491.07,0.0,4.43,0.90%,87.12%,2.28,1.0,4.9107,12
9167,12/9/2020,ID-KS,Kalimantan Selatan,83,3,226,-146,13778,543,12295,940,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.9935949789999996,20.63,3424.77,0.75,134.97,3.94%,89.24%,1.34,3.0,34.2477,13
9168,12/9/2020,ID-KT,Kalimantan Tengah,229,0,0,229,7253,194,4681,2378,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.41765359999998,-1.602484653,89.1,2821.86,0.0,75.48,2.67%,64.54%,1.18,1.0,28.218600000000002,14
9169,12/9/2020,ID-KI,Kalimantan Timur,279,6,154,119,21643,588,17691,3364,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,78.54,6092.86,1.69,165.53,2.72%,81.74%,1.09,2.0,60.928599999999996,15
9170,12/9/2020,ID-KU,Kalimantan Utara,31,0,78,-47,1948,23,1176,749,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.8910126210000002,47.81,3004.29,0.0,35.47,1.18%,60.37%,0.86,0.0,30.0429,16
9171,12/9/2020,ID-BB,Kepulauan Bangka Belitung,22,1,12,9,1305,19,1001,285,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,15.94,945.81,0.72,13.77,1.46%,76.70%,0.55,,9.4581,17
9172,12/9/2020,ID-KR,Kepulauan Riau,12,0,1,11,5961,151,4768,1042,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,6.22,3089.56,0.0,78.26,2.53%,79.99%,0.24,0.0,30.895599999999998,18
9173,12/9/2020,ID-LA,Lampung,80,1,55,24,4426,181,2658,1587,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.02143659999999,-4.916792975,8.8,486.61,0.11,19.9,4.09%,60.05%,1.25,1.0,4.8661,19
9174,12/9/2020,ID-MA,Maluku,39,2,0,37,4758,66,3847,845,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.57679199999998,-3.192572,21.11,2575.93,1.08,35.73,1.39%,80.85%,,,25.7593,20
9175,12/9/2020,ID-MU,Maluku Utara,0,0,0,0,2487,84,2029,374,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.53910719999999,0.21203694899999997,0.0,1901.66,0.0,64.23,3.38%,81.58%,0.0,0.0,19.0166,21
9176,12/9/2020,ID-NB,Nusa Tenggara Barat,57,1,22,34,4896,251,3871,774,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,10.82,928.99,0.19,47.63,5.13%,79.06%,6.33,1.0,9.2899,22
